,lat,lon,setor
2891,-49.19908563,-25.32026323,4
2892,-49.19893831,-25.32021053,4
2893,-49.19878845,-25.32015277,4
2894,-49.19854819,-25.32006319,4
2895,-49.19829531,-25.31997607,4
2896,-49.19803317,-25.31988561,4
2897,-49.19781954,-25.31980938,4
2898,-49.19747204,-25.31969468,4
2899,-49.19725255,-25.31962604,4
2900,-49.19707922,-25.31958338,4
2901,-49.19693011,-25.3195549,4
2902,-49.19683543,-25.31954567,4
2903,-49.19674749,-25.31955823,4
2904,-49.19662193,-25.31961597,4
2905,-49.19622271,-25.31980758,4
2906,-49.19597137,-25.31992472,4
2907,-49.19596446,-25.31989097,4
2908,-49.19642684,-25.31957874,4
2909,-49.19677016,-25.31933628,4
2910,-49.19698474,-25.3192587,4
2911,-49.19719931,-25.3192296,4
2912,-49.19745681,-25.31916171,4
2913,-49.19761774,-25.31916171,4
2914,-49.19775721,-25.31914232,4
2915,-49.1979396,-25.31909383,4
2916,-49.19807908,-25.31905503,4
2917,-49.19826147,-25.31901624,4
2918,-49.19846532,-25.31897745,4
2919,-49.19863698,-25.31888047,4
2920,-49.19874427,-25.31880288,4
2921,-49.19886228,-25.3186865,4
2922,-49.1989803,-25.31864771,4
2923,-49.19910905,-25.31855072,4
2924,-49.19925925,-25.31838585,4
2925,-49.19934508,-25.31819189,4
2926,-49.19943091,-25.31795913,4
2927,-49.19949528,-25.31778456,4
2928,-49.19948456,-25.3175518,4
2929,-49.19949528,-25.31738693,4
2930,-49.19944164,-25.31714447,4
2931,-49.19932362,-25.3169311,4
2932,-49.19928071,-25.31671774,4
2933,-49.19928071,-25.31654317,4
2934,-49.19921633,-25.31638799,4
2935,-49.19917342,-25.31622312,4
2936,-49.1990554,-25.31599035,4
2937,-49.1989803,-25.31575759,4
2938,-49.19891593,-25.31557332,4
2939,-49.19881937,-25.31529206,4
2940,-49.19874427,-25.315069,4
2941,-49.19869062,-25.31481683,4
2942,-49.19865843,-25.31458407,4
2943,-49.19858333,-25.31428341,4
2944,-49.1985726,-25.31405064,4
2945,-49.19851896,-25.31384697,4
2946,-49.19852969,-25.313653,4
2947,-49.1984975,-25.31345903,4
2948,-49.19844386,-25.31325535,4
2949,-49.19830438,-25.31295469,4
2950,-49.19818637,-25.31272192,4
2951,-49.19811126,-25.31244066,4
2952,-49.1980147,-25.31220789,4
2953,-49.19799325,-25.31201392,4
2954,-49.19792887,-25.31178114,4
2955,-49.1979396,-25.31160657,4
2956,-49.19790742,-25.31141259,4
2957,-49.19789669,-25.31122831,4
2958,-49.19802543,-25.31111192,4
2959,-49.19813272,-25.31102463,4
2960,-49.19825074,-25.31095674,4
2961,-49.19836876,-25.31085975,4
2962,-49.19847604,-25.31079186,4
2963,-49.19860479,-25.31072397,4
2964,-49.19875499,-25.31064638,4
2965,-49.19887301,-25.31057849,4
2966,-49.19900176,-25.31051059,4
2967,-49.19916269,-25.3104039,4
2968,-49.19929144,-25.31032631,4
2969,-49.1994631,-25.31023902,4
2970,-49.19959184,-25.31015173,4
2971,-49.19973132,-25.31004504,4
2972,-49.19986006,-25.30997715,4
2973,-49.19999954,-25.30987046,4
2974,-49.20011756,-25.30976377,4
2975,-49.20023557,-25.30965709,4
2976,-49.20039651,-25.3095407,4
2977,-49.20053598,-25.30944371,4
2978,-49.20069691,-25.30934672,4
2979,-49.20082566,-25.30922063,4
2980,-49.20096513,-25.30911394,4
2981,-49.2011368,-25.30902665,4
2982,-49.20126554,-25.30891026,4
2983,-49.2013621,-25.30884237,4
2984,-49.20145866,-25.30875508,4
2985,-49.20161959,-25.30861929,4
2986,-49.20180198,-25.3084738,4
2987,-49.2019951,-25.30835742,4
2988,-49.20219895,-25.30826042,4
2989,-49.20233843,-25.30810524,4
2990,-49.202553,-25.30795975,4
2991,-49.20274612,-25.30778517,4
2992,-49.20291778,-25.30765908,4
2993,-49.20312163,-25.30753299,4
2994,-49.20333621,-25.30733901,4
2995,-49.20350787,-25.30719352,4
2996,-49.20369026,-25.30703833,4
2997,-49.20386192,-25.30689284,4
2998,-49.20395848,-25.30675706,4
2999,-49.20411941,-25.30655337,4
3000,-49.20425889,-25.30641758,4
3001,-49.20441982,-25.30627209,4
3002,-49.20453784,-25.30611691,4
3003,-49.20464513,-25.30595202,4
3004,-49.20473096,-25.30578713,4
3005,-49.2048597,-25.30561254,4
3006,-49.20496699,-25.30545735,4
3007,-49.20507428,-25.30533126,4
3008,-49.20518157,-25.30519547,4
3009,-49.20533177,-25.30502088,4
3010,-49.20548197,-25.3048463,4
3011,-49.20553562,-25.30467171,4
3012,-49.20559999,-25.30452622,4
3013,-49.20565364,-25.30438073,4
3014,-49.20573947,-25.30421584,4
3015,-49.2058253,-25.30408004,4
3016,-49.20586821,-25.30396365,4
3017,-49.20588967,-25.30387636,4
3018,-49.20592186,-25.30378906,4
3019,-49.2059755,-25.30366297,4
3020,-49.20603987,-25.30352717,4
3021,-49.20608279,-25.30343018,4
3022,-49.2061257,-25.30332349,4
3023,-49.20617935,-25.30321679,4
3024,-49.20622226,-25.3031101,4
3025,-49.20629737,-25.3029937,4
3026,-49.20636174,-25.30289671,4
3027,-49.20641538,-25.30278031,4
3028,-49.20644757,-25.30265422,4
3029,-49.20647976,-25.30255722,4
3030,-49.20652267,-25.30247963,4
3031,-49.20664069,-25.30252813,4
3032,-49.20675871,-25.30257662,4
3033,-49.20688745,-25.30264452,4
3034,-49.2070162,-25.30272212,4
3035,-49.20710203,-25.30275121,4
3036,-49.20723077,-25.30280941,4
3037,-49.20732733,-25.30283851,4
3038,-49.20742389,-25.30284821,4
3039,-49.20753118,-25.30286761,4
3040,-49.2076492,-25.30290641,4
3041,-49.20775649,-25.30289671,4
3042,-49.20783159,-25.30281911,4
3043,-49.20788523,-25.30270272,4
3044,-49.20792815,-25.30262512,4
3045,-49.20798179,-25.30252813,4
3046,-49.20798179,-25.30243113,4
3047,-49.20802471,-25.30237293,4
3048,-49.20809981,-25.30226624,4
3049,-49.20814273,-25.30215954,4
3050,-49.20819637,-25.30208195,4
3051,-49.20827147,-25.30196555,4
3052,-49.20832512,-25.30186855,4
3053,-49.20836159,-25.30169556,4
3054,-49.20840813,-25.30163384,4
3055,-49.20849737,-25.30150842,4
3056,-49.20857527,-25.30138905,4
3057,-49.20857987,-25.30135534,4
3058,-49.20862047,-25.30132416,4
3059,-49.20865382,-25.30127483,4
3060,-49.20877913,-25.30111918,4
3061,-49.20891453,-25.30097303,4
3062,-49.20906457,-25.30084318,4
3063,-49.20923899,-25.30070712,4
3064,-49.20947479,-25.30052777,4
3065,-49.20974177,-25.30031407,4
3066,-49.20991087,-25.30019392,4
3067,-49.21007071,-25.30012345,4
3068,-49.21026712,-25.30007117,4
3069,-49.21039461,-25.30006512,4
3070,-49.21081189,-25.30004109,4
3071,-49.21126192,-25.30001103,4
3072,-49.21167746,-25.29998013,4
3073,-49.21197386,-25.29996121,4
3074,-49.21234131,-25.2999389,4
3075,-49.2125361,-25.29991828,4
3076,-49.21266917,-25.29987187,4
3077,-49.21276363,-25.29980827,4
3078,-49.21287436,-25.29969407,4
3079,-49.21293796,-25.2995781,4
3080,-49.21298515,-25.29941414,4
3081,-49.21298687,-25.29929302,4
3082,-49.21299974,-25.29912892,4
3083,-49.21304353,-25.29893828,4
3084,-49.21310449,-25.29881121,4
3085,-49.21325555,-25.29860198,4
3086,-49.21344816,-25.29833226,4
3087,-49.21357887,-25.29815122,4
3088,-49.21367831,-25.29805713,4
3089,-49.21377014,-25.2979967,4
3090,-49.21392692,-25.29791559,4
3091,-49.21414313,-25.29781337,4
3092,-49.21421813,-25.29774791,4
3093,-49.21426974,-25.29766858,4
3094,-49.21431654,-25.2975497,4
3095,-49.21436693,-25.29738777,4
3096,-49.21442478,-25.29726736,4
3097,-49.21447181,-25.29720255,4
3098,-49.21459096,-25.2970786,4
3099,-49.21475573,-25.29691587,4
3100,-49.21490136,-25.29678658,4
3101,-49.21505729,-25.2966674,4
3102,-49.21519279,-25.29657071,4
3103,-49.21536363,-25.29646932,4
3104,-49.21553509,-25.29637547,4
3105,-49.21569235,-25.29629582,4
3106,-49.21584759,-25.29622232,4
3107,-49.21600557,-25.29615967,4
3108,-49.21621108,-25.29607531,4
3109,-49.21633363,-25.29603243,4
3110,-49.21644453,-25.29601132,4
3111,-49.21655262,-25.29599655,4
3112,-49.2166611,-25.29596655,4
3113,-49.2167901,-25.29590549,4
3114,-49.21696958,-25.29581041,4
3115,-49.21715474,-25.2957125,4
3116,-49.21727991,-25.29562996,4
3117,-49.2174876,-25.29543984,4
3118,-49.21764782,-25.29529566,4
3119,-49.21772758,-25.29522976,4
3120,-49.21787203,-25.2951504,4
3121,-49.21798024,-25.29510534,4
3122,-49.21807849,-25.29506953,4
3123,-49.21819096,-25.29503257,4
3124,-49.21834923,-25.2949798,4
3125,-49.21848396,-25.29493092,4
3126,-49.21857521,-25.29488894,4
3127,-49.2186395,-25.29485312,4
3128,-49.21869496,-25.29481652,4
3129,-49.21879087,-25.29474084,4
3130,-49.2189621,-25.29460702,4
3131,-49.21913168,-25.29447023,4
3132,-49.21925207,-25.29437246,4
3133,-49.21939662,-25.29421703,4
3134,-49.21947871,-25.29413808,4
3135,-49.21959906,-25.29405292,4
3136,-49.21973667,-25.29398259,4
3137,-49.21988518,-25.29393256,4
3138,-49.22001955,-25.29391758,4
3139,-49.2200571,-25.29357322,4
3140,-49.22060159,-25.29331374,4
3141,-49.22070932,-25.29335794,4
3142,-49.22071444,-25.29336072,4
3143,-49.22072837,-25.29336576,4
3144,-49.22092077,-25.29344469,4
3145,-49.22112462,-25.29345197,4
3146,-49.22129896,-25.29346652,4
3147,-49.2215645,-25.29344954,4
3148,-49.22177103,-25.29340104,4
3149,-49.22188368,-25.29327494,4
3150,-49.22202048,-25.29324584,4
3151,-49.22211704,-25.29321431,4
3152,-49.22219482,-25.29328949,4
3153,-49.22232088,-25.29340589,4
3154,-49.22243348,-25.29333339,4
3155,-49.22251688,-25.29328312,4
3156,-49.22261749,-25.29321489,4
3157,-49.22269371,-25.29316581,4
3158,-49.22262665,-25.29300333,4
3159,-49.22229943,-25.29281902,4
3160,-49.22222969,-25.29277537,4
3161,-49.22213849,-25.29267352,4
3162,-49.22194269,-25.29256197,4
3163,-49.22185686,-25.29249891,4
3164,-49.22178712,-25.29239706,4
3165,-49.22174957,-25.29227095,4
3166,-49.22173616,-25.29219093,4
3167,-49.22173616,-25.2921594,4
3168,-49.22158864,-25.29211332,4
3169,-49.22145989,-25.29205755,4
3170,-49.22130969,-25.29199692,4
3171,-49.22113803,-25.29193387,4
3172,-49.2208403,-25.29175926,4
3173,-49.22061768,-25.29173501,4
3174,-49.22052649,-25.29172531,4
3175,-49.22037092,-25.29164528,4
3176,-49.2202234,-25.29150705,4
3177,-49.21993908,-25.29168893,4
3178,-49.21982643,-25.29184414,4
3179,-49.21963599,-25.29199934,4
3180,-49.21942946,-25.29201147,4
3181,-49.2188957,-25.29177866,4
3182,-49.2187911,-25.29160405,4
3183,-49.21850678,-25.29152645,4
3184,-49.21828416,-25.2915313,4
3185,-49.218142,-25.29128879,4
3186,-49.21797839,-25.29093957,4
3187,-49.21792742,-25.29083044,4
3188,-49.21764043,-25.29074556,4
3189,-49.21750632,-25.29066796,4
3190,-49.2174406,-25.29064371,4
3191,-49.21733466,-25.29068251,4
3192,-49.21717641,-25.2906813,4
3193,-49.21703559,-25.29080013,4
3194,-49.21683711,-25.29083893,4
3195,-49.21668556,-25.29089592,4
3196,-49.21653402,-25.29107174,4
3197,-49.21645087,-25.29116268,4
3198,-49.21637174,-25.29127181,4
3199,-49.21625238,-25.29137973,4
3200,-49.21618265,-25.29142217,4
3201,-49.21601233,-25.29153736,4
3202,-49.21579641,-25.29154464,4
3203,-49.21566498,-25.29154706,4
3204,-49.2155416,-25.29155191,4
3205,-49.21543297,-25.2915507,4
3206,-49.21516475,-25.29154221,4
3207,-49.21466586,-25.29147916,4
3208,-49.21417126,-25.29142464,4
3209,-49.21268196,-25.29217885,4
3210,-49.211376,-25.29288689,4
3211,-49.21070655,-25.29383397,4
3212,-49.21085938,-25.29456977,4
3213,-49.21028975,-25.29500015,4
3214,-49.21006652,-25.29568331,4
3215,-49.20841323,-25.29637746,4
3216,-49.20781414,-25.29694907,4
3217,-49.2073534,-25.29720152,4
3218,-49.20565843,-25.29778461,4
3219,-49.20470502,-25.29806522,4
3220,-49.20430517,-25.29839656,4
3221,-49.2040516,-25.29874739,4
3222,-49.20321358,-25.29895125,4
3223,-49.20181154,-25.29984439,4
3224,-49.20049491,-25.30038972,4
3225,-49.19942586,-25.30082754,4
3226,-49.19853206,-25.30156307,4
3227,-49.19789931,-25.3024235,4
3228,-49.19687981,-25.30281987,4
3229,-49.19650148,-25.30333384,4
3230,-49.19606159,-25.30343928,4
3231,-49.19552969,-25.30349031,4
3232,-49.19528055,-25.30351449,4
3233,-49.19503261,-25.30356763,4
3234,-49.19460663,-25.30375964,4
3235,-49.19441308,-25.30381326,4
3236,-49.19353065,-25.30385298,4
3237,-49.19261206,-25.30347169,4
3238,-49.19232941,-25.3026385,4
3239,-49.19184754,-25.30129317,4
3240,-49.19097025,-25.29979311,4
3241,-49.18942947,-25.2976149,4
3242,-49.18793711,-25.29707262,4
3243,-49.18571628,-25.29644044,4
3244,-49.18441474,-25.29601219,4
3245,-49.18312454,-25.29548627,4
3246,-49.18135157,-25.29419463,4
3247,-49.18132184,-25.29417952,4
3248,-49.18102604,-25.29380651,4
3249,-49.17989278,-25.29447413,4
3250,-49.17937272,-25.29428853,4
3251,-49.1791119,-25.29385132,4
3252,-49.17821982,-25.29254891,4
3253,-49.17712449,-25.29109755,4
3254,-49.17605023,-25.29062673,4
3255,-49.17520246,-25.29033628,4
3256,-49.175357,-25.28972999,4
3257,-49.17550231,-25.28920527,4
3258,-49.17542237,-25.28858076,4
3259,-49.17492821,-25.28839195,4
3260,-49.17441225,-25.28820314,4
3261,-49.1740262,-25.28791073,4
3262,-49.17385893,-25.28771484,4
3263,-49.17386882,-25.28768764,4
3264,-49.17415437,-25.28778327,4
3265,-49.17425967,-25.28780772,4
3266,-49.17437442,-25.28781451,4
3267,-49.17451092,-25.28780365,4
3268,-49.17462836,-25.28779212,4
3269,-49.17473287,-25.28778876,4
3270,-49.174836,-25.28779355,4
3271,-49.17492699,-25.28780171,4
3272,-49.17499965,-25.28779898,4
3273,-49.17508659,-25.28777725,4
3274,-49.17515845,-25.28774811,4
3275,-49.1752514,-25.28767822,4
3276,-49.1753261,-25.28761642,4
3277,-49.17542115,-25.28755187,4
3278,-49.17555013,-25.28748736,4
3279,-49.17574557,-25.28740324,4
3280,-49.17583331,-25.2873678,4
3281,-49.17595953,-25.28733115,4
3282,-49.17606868,-25.28731116,4
3283,-49.17620972,-25.28729308,4
3284,-49.17629503,-25.28729355,4
3285,-49.17640558,-25.28730308,4
3286,-49.17651756,-25.28731406,4
3287,-49.17666285,-25.28734408,4
3288,-49.17697964,-25.28740625,4
3289,-49.17727844,-25.28746951,4
3290,-49.17765887,-25.28754799,4
3291,-49.17798738,-25.28762274,4
3292,-49.17827175,-25.28767386,4
3293,-49.1786384,-25.28774554,4
3294,-49.17890077,-25.28778137,4
3295,-49.17909361,-25.28779968,4
3296,-49.17936427,-25.28782176,4
3297,-49.17961514,-25.28783246,4
3298,-49.1798234,-25.28782328,4
3299,-49.18002822,-25.28779132,4
3300,-49.18015566,-25.28775771,4
3301,-49.18035473,-25.28769665,4
3302,-49.18056741,-25.28761588,4
3303,-49.18086086,-25.28752443,4
3304,-49.18108428,-25.28745123,4
3305,-49.18132593,-25.28737799,4
3306,-49.18152949,-25.28730862,4
3307,-49.18180016,-25.28721637,4
3308,-49.1823253,-25.28703992,4
3309,-49.18255141,-25.2869562,4
3310,-49.18278769,-25.28686102,4
3311,-49.18305838,-25.28674623,4
3312,-49.18319828,-25.28668605,4
3313,-49.1833197,-25.28660985,4
3314,-49.18343103,-25.28652283,4
3315,-49.18356535,-25.2863981,4
3316,-49.18370762,-25.28624734,4
3317,-49.1838364,-25.28611932,4
3318,-49.1838995,-25.28606842,4
3319,-49.18409024,-25.28594605,4
3320,-49.18419331,-25.28587594,4
3321,-49.18422099,-25.28586353,4
3322,-49.18429377,-25.2859396,4
3323,-49.18445717,-25.28607366,4
3324,-49.18460622,-25.28619427,4
3325,-49.18476494,-25.2863236,4
3326,-49.18483909,-25.28637717,4
3327,-49.18505834,-25.28654052,4
3328,-49.18510965,-25.28659257,4
3329,-49.18520013,-25.28670014,4
3330,-49.18526243,-25.2867981,4
3331,-49.18535141,-25.28700709,4
3332,-49.18548359,-25.28729797,4
3333,-49.18559696,-25.28755006,4
3334,-49.18564591,-25.28762591,4
3335,-49.18572212,-25.28770604,4
3336,-49.18587513,-25.28778944,4
3337,-49.18600722,-25.28782171,4
3338,-49.18615892,-25.28782958,4
3339,-49.1863461,-25.28786379,4
3340,-49.18642982,-25.28785739,4
3341,-49.1865434,-25.28790388,4
3342,-49.18672917,-25.28794135,4
3343,-49.18684157,-25.28797325,4
3344,-49.1870121,-25.28805772,4
3345,-49.18716755,-25.28815019,4
3346,-49.18730797,-25.28821959,4
3347,-49.18742519,-25.28824905,4
3348,-49.18755279,-25.28825064,4
3349,-49.18771536,-25.28822277,4
3350,-49.18819021,-25.28814392,4
3351,-49.18863219,-25.28804096,4
3352,-49.18808591,-25.28523679,4
3353,-49.18870969,-25.2812359,4
3354,-49.18778237,-25.28060837,4
3355,-49.18696375,-25.27946918,4
3356,-49.18528609,-25.27847154,4
3357,-49.18496122,-25.27789876,4
3358,-49.18489024,-25.27631056,4
3359,-49.18450234,-25.27570466,4
3360,-49.18467378,-25.27440354,4
3361,-49.183146,-25.27197877,4
3362,-49.18256791,-25.26901578,4
3363,-49.18073412,-25.26593504,4
3364,-49.17488594,-25.26321591,4
3365,-49.17556223,-25.26295294,4
3366,-49.1767473,-25.26200871,4
3367,-49.17788771,-25.26113056,4
3368,-49.17974088,-25.26108309,4
3369,-49.18044314,-25.26119469,4
3370,-49.18065004,-25.26104746,4
3371,-49.18090395,-25.26066951,4
3372,-49.18090152,-25.26062678,4
3373,-49.18093339,-25.2606262,4
3374,-49.18103106,-25.26072247,4
3375,-49.18122239,-25.26090141,4
3376,-49.18137754,-25.26103571,4
3377,-49.18148548,-25.26111165,4
3378,-49.18158258,-25.2611774,4
3379,-49.18173565,-25.26125051,4
3380,-49.18183127,-25.26130337,4
3381,-49.18195054,-25.26137986,4
3382,-49.18204063,-25.26144384,4
3383,-49.18207488,-25.26149321,4
3384,-49.18209151,-25.26154003,4
3385,-49.18209052,-25.26159891,4
3386,-49.18206235,-25.26165077,4
3387,-49.18197331,-25.26178156,4
3388,-49.18189582,-25.26190346,4
3389,-49.18182989,-25.26205292,4
3390,-49.18177752,-25.26219388,4
3391,-49.1817443,-25.26233786,4
3392,-49.18173329,-25.26243316,4
3393,-49.18173706,-25.26255252,4
3394,-49.18175489,-25.2626595,4
3395,-49.1817884,-25.26276649,4
3396,-49.18186325,-25.26290698,4
3397,-49.18199829,-25.26314369,4
3398,-49.182109,-25.26332168,4
3399,-49.18231238,-25.26363762,4
3400,-49.18242627,-25.26381362,4
3401,-49.18252901,-25.26397059,4
3402,-49.1825824,-25.26406387,4
3403,-49.18266368,-25.26414673,4
3404,-49.18278165,-25.26424396,4
3405,-49.18287411,-25.26429581,4
3406,-49.18299129,-25.26434365,4
3407,-49.18311559,-25.26437152,4
3408,-49.18330678,-25.2643994,4
3409,-49.18359443,-25.26444487,4
3410,-49.18375146,-25.26447199,4
3411,-49.18391395,-25.26453014,4
3412,-49.18425401,-25.2646432,4
3413,-49.18446515,-25.26471171,4
3414,-49.18468196,-25.26478499,4
3415,-49.1848126,-25.26483359,4
3416,-49.18499582,-25.2649212,4
3417,-49.18521566,-25.26500084,4
3418,-49.18536716,-25.26504308,4
3419,-49.18557196,-25.26508288,4
3420,-49.18568598,-25.26508765,4
3421,-49.18581125,-25.26512483,4
3422,-49.18581394,-25.26517821,4
3423,-49.18578054,-25.2654007,4
3424,-49.18612686,-25.26546065,4
3425,-49.18632614,-25.26552629,4
3426,-49.18647097,-25.26554438,4
3427,-49.18673841,-25.2654923,4
3428,-49.18701505,-25.26546062,4
3429,-49.18727528,-25.26545836,4
3430,-49.18756491,-25.26555223,4
3431,-49.18800711,-25.26776421,4
3432,-49.1881207,-25.26777968,4
3433,-49.18837455,-25.26777469,4
3434,-49.18853304,-25.26780438,4
3435,-49.18895258,-25.26801523,4
3436,-49.18978077,-25.26843234,4
3437,-49.18996304,-25.26854636,4
3438,-49.19043102,-25.26884516,4
3439,-49.19070565,-25.2689942,4
3440,-49.19081788,-25.26901531,4
3441,-49.19138073,-25.26897305,4
3442,-49.19170736,-25.26892929,4
3443,-49.19228625,-25.26877725,4
3444,-49.19298066,-25.26855901,4
3445,-49.19349135,-25.26838124,4
3446,-49.19358757,-25.26832899,4
3447,-49.19378421,-25.26815346,4
3448,-49.19386695,-25.2680955,4
3449,-49.193923,-25.26809258,4
3450,-49.19397442,-25.26798435,4
3451,-49.19496503,-25.26810275,4
3452,-49.19541242,-25.26794245,4
3453,-49.19619175,-25.26749984,4
3454,-49.19668335,-25.26649711,4
3455,-49.19729313,-25.26561035,4
3456,-49.19889409,-25.26541044,4
3457,-49.20704838,-25.25863541,4
3458,-49.21365735,-25.25879066,4
3459,-49.22172543,-25.26321516,4
3460,-49.22987935,-25.26484521,4
3461,-49.2378616,-25.26321516,4
3462,-49.23871991,-25.264069,4
3463,-49.23949239,-25.26663047,4
3464,-49.24035069,-25.27051137,4
3465,-49.24180981,-25.27571159,4
3466,-49.24237658,-25.27753573,4
3467,-49.24249631,-25.2774495,4
3468,-49.24253857,-25.27744796,4
3469,-49.24262375,-25.27748631,4
3470,-49.24280732,-25.27759587,4
3471,-49.24303493,-25.27772141,4
3472,-49.24325716,-25.27784703,4
3473,-49.24335284,-25.277893,4
3474,-49.24349162,-25.27794551,4
3475,-49.24367244,-25.27798392,4
3476,-49.24384116,-25.27799799,4
3477,-49.24398741,-25.27799329,4
3478,-49.24412061,-25.27798802,4
3479,-49.24429556,-25.27798016,4
3480,-49.24448958,-25.27797821,4
3481,-49.24457314,-25.27797888,4
3482,-49.24473497,-25.27799209,4
3483,-49.24487772,-25.27802631,4
3484,-49.24499281,-25.27808614,4
3485,-49.24506186,-25.27813811,4
3486,-49.245098,-25.27817025,4
3487,-49.2452361,-25.27831044,4
3488,-49.24551334,-25.27859752,4
3489,-49.24567042,-25.27875034,4
3490,-49.24584943,-25.27892198,4
3491,-49.24608187,-25.27913337,4
3492,-49.24623988,-25.27927889,4
3493,-49.24646384,-25.27947572,4
3494,-49.24670668,-25.27969662,4
3495,-49.24682916,-25.27980755,4
3496,-49.24703116,-25.27998749,4
3497,-49.2471725,-25.28011424,4
3498,-49.24723322,-25.28017407,4
3499,-49.24732225,-25.28027462,4
3500,-49.24739028,-25.28036779,4
3501,-49.24744784,-25.28044945,4
3502,-49.24749808,-25.28056142,4
3503,-49.24756818,-25.28070058,4
3504,-49.24763311,-25.2808199,4
3505,-49.24772419,-25.28093086,4
3506,-49.24786962,-25.28107935,4
3507,-49.24796592,-25.28118617,4
3508,-49.24806652,-25.28133392,4
3509,-49.24816279,-25.2815034,4
3510,-49.2482811,-25.28169073,4
3511,-49.24840138,-25.28186328,4
3512,-49.24848088,-25.28203517,4
3513,-49.24849658,-25.28216388,4
3514,-49.24849032,-25.282301,4
3515,-49.24843653,-25.28247278,4
3516,-49.24837121,-25.28255503,4
3517,-49.24828255,-25.28267371,4
3518,-49.24821428,-25.28284256,4
3519,-49.24820188,-25.282968,4
3520,-49.24823896,-25.28311562,4
3521,-49.24828441,-25.28318336,4
3522,-49.24834634,-25.28322217,4
3523,-49.24842641,-25.28322466,4
3524,-49.24849407,-25.28320157,4
3525,-49.24874563,-25.28309027,4
3526,-49.24899584,-25.28298131,4
3527,-49.24910147,-25.28292268,4
3528,-49.24918483,-25.28286407,4
3529,-49.24927972,-25.28279144,4
3530,-49.24934492,-25.28275513,4
3531,-49.2494893,-25.28269245,4
3532,-49.2497196,-25.28259262,4
3533,-49.24993008,-25.28249188,4
3534,-49.25003743,-25.28242658,4
3535,-49.25008528,-25.28239771,4
3536,-49.25015287,-25.28237712,4
3537,-49.25026435,-25.28235566,4
3538,-49.25059194,-25.28229379,4
3539,-49.25070674,-25.28227972,4
3540,-49.25083154,-25.2822763,4
3541,-49.25093929,-25.28228675,4
3542,-49.25114025,-25.28232091,4
3543,-49.2512497,-25.28232958,4
3544,-49.25137846,-25.28233079,4
3545,-49.25145264,-25.28233604,4
3546,-49.2515233,-25.28234938,4
3547,-49.25162524,-25.28238818,4
3548,-49.25170984,-25.2824206,4
3549,-49.25173963,-25.28244511,4
3550,-49.25180677,-25.2826059,4
3551,-49.25186887,-25.28274728,4
3552,-49.2519264,-25.2828301,4
3553,-49.25201727,-25.28290257,4
3554,-49.25213231,-25.28298077,4
3555,-49.25240721,-25.28317621,4
3556,-49.25248197,-25.28322744,4
3557,-49.25256589,-25.28326824,4
3558,-49.25264581,-25.28329035,4
3559,-49.25282599,-25.28330622,4
3560,-49.25304231,-25.28331588,4
3561,-49.25324638,-25.28332551,4
3562,-49.25345106,-25.283334,4
3563,-49.2535593,-25.28334481,4
3564,-49.25368399,-25.28336295,4
3565,-49.25385512,-25.28339811,4
3566,-49.25403132,-25.28343777,4
3567,-49.25416906,-25.2834559,4
3568,-49.25428533,-25.2834678,4
3569,-49.25440545,-25.28349389,4
3570,-49.25451824,-25.28353073,4
3571,-49.25465248,-25.28358566,4
3572,-49.25481336,-25.28364738,4
3573,-49.25493516,-25.28369666,4
3574,-49.25510632,-25.28376183,4
3575,-49.25527744,-25.28382412,4
3576,-49.25540381,-25.28387056,4
3577,-49.25554212,-25.28392044,4
3578,-49.25570031,-25.28397659,4
3579,-49.25585054,-25.28403391,4
3580,-49.25596154,-25.28408715,4
3581,-49.25606747,-25.28415683,4
3582,-49.25613943,-25.28421973,4
3583,-49.25622839,-25.28430359,4
3584,-49.25633264,-25.28440556,4
3585,-49.25646409,-25.28453586,4
3586,-49.25659957,-25.28466682,4
3587,-49.25673278,-25.2847966,4
3588,-49.25690329,-25.28495917,4
3589,-49.25697242,-25.2850397,4
3590,-49.25705177,-25.28513837,4
3591,-49.25711809,-25.28523584,4
3592,-49.25718729,-25.28531181,4
3593,-49.25724514,-25.28535659,4
3594,-49.25731598,-25.28539738,4
3595,-49.25741322,-25.28545984,4
3596,-49.25748193,-25.28551521,4
3597,-49.25757036,-25.28559603,4
3598,-49.2576493,-25.28567944,4
3599,-49.25771993,-25.28577045,4
3600,-49.257809,-25.28589388,4
3601,-49.25791937,-25.28601776,4
3602,-49.25800042,-25.2861012,4
3603,-49.25810236,-25.28619349,4
3604,-49.25820116,-25.28626901,4
3605,-49.25830156,-25.28633973,4
3606,-49.25839709,-25.28639514,4
3607,-49.25850299,-25.28646335,4
3608,-49.25857526,-25.28652038,4
3609,-49.25861294,-25.28655937,4
3610,-49.25868225,-25.28663037,4
3611,-49.25875759,-25.28670381,4
3612,-49.25882533,-25.28675698,4
3613,-49.25891965,-25.28682407,4
3614,-49.25898479,-25.28686708,4
3615,-49.25904622,-25.28691522,4
3616,-49.25910635,-25.28697092,4
3617,-49.25917406,-25.28703989,4
3618,-49.25924174,-25.28712974,4
3619,-49.25931708,-25.28725695,4
3620,-49.25939687,-25.28738797,4
3621,-49.25946017,-25.28747407,4
3622,-49.25952539,-25.28755259,4
3623,-49.25961907,-25.28765387,4
3624,-49.25971274,-25.28774373,4
3625,-49.25980266,-25.28782034,4
3626,-49.25991216,-25.28790519,4
3627,-49.26002486,-25.28798051,4
